Title,cluster,action_cluster
년도 안되서 전자레인지가 고장이라는데요 수리비가 전자렌지 한대 값이라 그냥 버렷어요 엘지제품 선호하는데 요건 뽑기를 잘못한거같아요,1,1
작동이 아주 되요 폰으로 컨트롤도 되고 아주 마음에 드네요,1,1
만족스레 쓰고 있습니다 추후 재구매 할게요,1,3
오븐 에어프라이기전자렌지 기능을 휴대폰과 연동하여 편리하고 안전하게 사용할수 있어요,1,3
베이킹 하시는 분이 추천하는 제품 보고있었는데 이러저러 이유로 가족과 상의하고 제품으로 선택했어요 무광에 투명한 앞판 높이 덕에 예쁘고 깔끔한 느낌을 줍니다 그냥 통무광과 확연히 다른 느낌이기에 멋진 설계다 싶습니다 에어프라이어에 있는 기능들도 담겨있어서 에어프라이어 다른곳 보내면서 제품으로 장만 처음에는 에어프라이어 기능도 써봤는데 뭔가 안되는 느낌이라 아직 못다루나싶기도해요 전체적으로 매우 만족 추천합니다 감자튀김 햄버거 생선 소시지 등등 모두 가능,1,2
전자렌지 기능으로선 백점인데 에어프라이기능이나 광파오븐 기능은 꽝이에요 이거 있으니 기존에 있던 에프는 나눔 했는데 에프로 있는 요리는 전혀 못먹고 있어요 불량인건지,1,2
에어프라이어 작동 전기가 탁탁튀는 소음이 발생하는데요 서비스기사님이 이것저것 알아보시더니 정상이라고하네요다들 이런 소리가 나는데 그냥 사용하시는건가요문제가 없다고 하니 안내사항이나 주의사항에 에어프라이어 기능 작동 탁탁튀는 소리가 있다라는 문구를 추가해주시면 좋을 같습니다,1,1
구비해서 요리 해먹는 재미에 빠졌어요 빵구어서먹고 과자 굽고 최고예요,1,2
좋아요 스테인레스랑 지문도 안남아여,1,3
디오스광파오븐쓰다가 오브제광파로 갈아탔어요 렌지기능 에어프라이 오븐 다방면으로 사용하고있어요 최고예요,1,2
백립이나 스테이크 육류조리가 너무 수월합니다 연기나 냄새가 심한 생선의 조리가 너무 편해졌어요,1,3
드디더 광파오븐 구입 했어요 첫날은 급하데 슈퍼에서 냉동돈까스로 해보고 주일아침이 브런치 먹으려고 식빵 토스트해봤는데 아주만족 합니다,1,2
정확한 배송 감사합니다최근 리모델링을 해서 신경이 많이 쓰였는데 정말 조심스럽고 섬세하게 업무 주셔서 좋았습니다감사합니다 씽크대 디자인과도 일체감이 있고 기능이 너무 좋습니다,1,3
주변 열이 대체적으로 적음 렌지 뿐만 아니라 제과제빵제품들도 잘나와요,1,2
사용설명서가 이해가 난해해요 좀더 자세하게 설명이 되었으면 합니다,1,1
월말에 이사하면서 광파오븐 구매했는데 처음부터 와이파이 연결도 안되고 지금 까지 이미 두번째 작동이 안되서 요청했어요 이번에는 수리비용이 만원 넘는다고 하시고 사용한것도 아니고 만원 주고 수리하라는 너무 어이없네요 가전이면 엘지 웃기네요,1,1
에어프라이 내솥세척문제도 있고 기능이 많지 않아 몇년간 사고싶던 눈팅만 하다가 할인해서 구매했어요 크로와상 생지를 구워봤어요 모양만드는걸 못해서 그냥 사각형 그대로 구웠는데 겹겹이 바사삭 진짜 크로와상 공간이 협소해서 정수기가스렌지 사이에 뒀는데 열이 정수기에 고스란히 테이블 구매해야겠어요 세탁기 문짝이 걸려서 설치 기사님께 도움 받았어요 너무 감사합니다,1,2
전면이 글라스라 튼튼해요,1,1
아주 쓰고 있어요 요리 바로 바로 청소해줘야하는데 살짝 미뤘더니 안에 스테인리스에 이미 기름얼룩이 잡혀버려 아쉽지만 쓰기 좋네요 프리스탠딩형이니 상품 안내 페이지 확인하셔야 하시고 주변공간 확보 생각하셔야해요 빌트인형 아니라서 열기 빠질 공간 필요해요,1,3
구입당시 제품 생산과 출고에 기다림이 있었지만 기다린만큼 너무나 만족스러운 오븐이에요 기사님 방문 설치 가장 먼저 냉장실에 묵혀두었던 빵을 오븐 레시피대로 구이전용팬에 구워봤는데 갓나온 빵처럼 맛있어서 놀랐어요 역시 디오스 오븐의 명성이 느껴지는 맛이었습니다 기능도 다양하고 잘만 활용할 있다면 정말 좋은 오븐인 같습니다 아직 조리시에는 음식물이 열선이 닿을까봐 조마조마해서 쓰기가 겁나지만 대부분 오븐 기능만 써도 충분히 맛있게 조리가 되어 따로 에어프라이어가 필요가 없네요 전자레인지 기능이 있어 전자레인지도 따로 설치하지 않아도 된다는 역시 장점입니다 대체로 아주 만족합니다,1,2
청구할인 캐시백 되니까 크게 금액 차이가 안나서 공홈에서 구매했어요 배송일 지정도 되고 좋아요,1,1
잘도착했네요 감사합니다 설치는 안되는듯 저한테 전달만 하셨지만 그래도 작동하네요,1,1
많은 고민끝에 구매한 상품 도착하자마자 밥만 데워서 먹다가 고등어구이도전 렌즈대에 기름 안튀고 후라이팬 설겆이 안해도 되고 분만에 속은 촉촉 겉은 바삭 다른반찬 빼는 동안 구이완성 냄새제거하려고 탈취를 했지만 냄새는 하루정도 나더라고요 그래도 편해서 좋아요,1,3
스팀기능이 있어서 토스트랑 피자 구울때 그리고 냉동전 먹을 너무 좋습니다 문이 살짝 가벼운것 같아 조금 그렇지만 바꾸길 했네요 기계 못다루시는 분들은 공부가 조금 필요합니다,1,2
집에서의 생활이 많아져 구입허게 되었습니다 이것저것 요리하는 재미와 맛을 느낄 있어 즐겁네요 아이들도 과자 만들기 만들기 같이하니 가족간 유대감도 높아지구요,1,1
좋아요 덩치는 있지만 기존쓰던 에프치우니 딱입니다 전기료 걱정없어진거겠죠 인버터 애정합니다인버터라인으로 모두 바꾸고 싶네요,1,1
식세기랑 오븐이랑 솔리드 그린색으로 같이 맞췄어요 나란히 있으니 이쁘네요 기사님도 친절히 설명도 잘해주시고 마무리까지 깔끔히 해주셨어요 역시 예요 저는 지금 리뷰작성하고 곧바로 장보러 가봅니다 오늘부터 야무지게 써볼께요,1,3
세탁기가 그린이라서 오븐도 그린으로할까 무난하게 검정으로 할까 고민하다가 그린으로 햇는데 색도 이쁘고 튼튼하고 좋아요 오자마자 에어프라이 돌려먹엇는데 아직 익숙치않아서 시간설정을 잘못해서 태워먹엇네요 아기 마니 만들아줄려고 산건데 유용하게 잘써먹을꺼 같아요 배송기사님들도 친절하고 아주 만족해오,1,3
평소에 계속 사려고 기다리고 있던 제품인데 좋은 기회에 라이브 방송통해 저렴하게 좋은 제품 구매해서 사용하게 되었습니다 애들 키우면서 오븐 일이 많을 같네요 사용해볼게요,1,1
기존에 사용하던 매직에서 스파크가 종종 튀어 불안했고 가열 성능이 불완전하여 먹었는데 본체 자체도 견고하고 사용도 간편하며 가열 성능 또한 일정해서 매우 만족,1,3
집이 작아서 전자레인지따로 에어프라이 따로 공간차지하기 싫어서 샀는데 만능이에요 오븐으로 별거 해먹습니다 베이킹도 괜찮아요 전기세도 많이 안나오는듯합니다 정확히는 어플에서 모니터링 지원을 안해서 모르겠는데 아무튼 전력소모 크지 않은거같아요,1,3
구매한 광파오븐 칼라가 일시품절이라 같은 스펙의 컬러만 다른 제품 리뷰에 상품평을 등록합니다 배송도 매우 친절하셨고 부가 기능도 많아 만족합니다 생각보다 커서 수납장에 넣지는 못했는데 디자인 칼라가 예뻐서 부엌 용으로도 충분한 효과를 보고 있어요,1,1
스팀 청소 기능이 있어 좋아요 도어 상단에 요리에 대하여 코드가 있어 편리하게 사용할 있어요 멀티클린 기능 레인지 자동 구이자동 오븐자동 스팀자동 식품건조 토스트 슬로우쿡 발효 에어프라이 기능을 한번에,1,2
제품은 정말 구매한것 같아요 집에서 생선을 한번 구워 먹을려고하면 온집안이 생선냄새 때문에 문을 계속해서 열고 환기를 시켜야 하는데 일단 집에서 냄새가 별로 나지 않고 오븐으로 집에서 쿠키와 빵도 구워 먹을수 있어서 돟았네요 그런데 닭과 고기를 구우면 기름때가 금방 눌어붙어서 그게 불편해요 청소하기가 어렵네요,1,3
너무좋아요 배송도 바로다음날 왔구요,1,2
전반적으로 만족하지만 막상 사용하다보니 오븐 최대온도가 도인 아쉬울 때가 있어요 그리고 에어프라이어도 온도랑 시간을 재량껏 설정하지 못하고 음식별로 세팅이 맞춰있는것도 약간 불편하긴 합니다,1,3
일반 레인지보다 내부가 넓어서 좋아요 여러가지 기능이 포함되어 있어서 활용도가 높은데 다만 작용중일때 터질 같은 소음이 있어요 처음에는 놀랬는데 이제는 적응했답니다 원래 그런거라고 설명들어서 그냥 쓰고 있어요,1,3
다양한 기능으로 쿡북을 사용하면 간단하게 요리가 되고 모바일 앱으로 제어상태 확인등 무척 편리하고 성능이 좋습니다,1,1
광파오븐 사용 냉각 소음이 너무 심합니다 거실에서 보기가 어려울 정도로 시끄럽습니다,1,3
소비자입장에서 만든것이 아니고 책상위에서 연필 굴려 가며 만든 제품입니다 솔직히 반품하고 싶은 제품인데 이미 사용해버려서 반품도 안되고 사용할때마다 불편과 아쉬움을 느끼며 사용하고 있습니다,1,1
여러개의 가전이 하나로 통합되니 정말 좋습니다 공간 절약 성능 향상 미적 요소 증가 아주 가치있는 제품이고 가격도 합리적이라 만족스럽네요 앞으로 만들 다양한 음식들이 기대됩니다,1,1
에어후라이기가 고장이 나서 복합기능이 있는 제품을 찾다가 후기도 너무 좋구 전자렌지 오븐 에어후라이기까지 복합기능이 있는 제품을 찾게 되어 구입을 했는데 너무 만족스럽게 사용중입니다,1,1
달동안 다른곳에서 기다리다가 너무안와서 엘지사이트에서 질러서 일후에 받았네요 너무좋아요,1,1
저희집 가전은 모두 쓰던 오븐이 고장나서 다른 브랜드는 보지도 않고 무조건 로만 알아봤어요 기능은 말할것도 없이 업계 최고겠죠 디자인은 말모말모 검정색 오븐을 사용했어서 그런지 흰색 오븐이 너무 이쁘게 보이네요 주문하고 일주일정도 기다려서 받았어요 기사님이 전화와서 설치해주시고 사용설명도 해주시냐고 했더니 사용은 저보다 고객님이 알지 않을까요 이러시더라구요 그래서 문앞에 배송받았네요 엄청 무거워서 고생했어요 쓴던 오븐도 수거해가주셔서 감사했구요 기사님의 말이 성의없이 느껴지긴했지만 잘사용해보겠습니다,1,1
엘지 광파오븐 너무 구매하고 싶은 제품이었는데 라이브 방송을 보고 혜택이 좋아 구매하게 되었어요 저는 입주가 조금 남아서 아직 사용은 해봤지만 기대가 큽니다 배송은 원하는 날짜에 기사님과 조율하여 받을 있어서 너무 좋았습니다 광파오븐으로 다양한 레시피에 도전해보겠습니다,1,2
이사하면서 오븐은 장만하고싶었고 엘지껄로 하고싶었는데 마침 라방 세일로 저렴하게 구매했어요 전통수육도 되길래 해봤는데 제법이더라고여 아이와 베이킹도 해볼생각인데 기대되요 전자레인지도 따로 안사도 되고 편리한 가전이에요 강추추 이벤트참여,1,3
생선 구이용할때 전에 에어프라이기나 후라이팬을 썻을때는 냄새도 많이나고 구석구석 익기가 어려웠는데 요건 어플로 전송해서 알아서 척척 해주니 정말 좋네요 기름진거 엘지 식세기로 보내서 설거지하니 번거러움이 없어졌어요,1,3
옛날통닭을 좋아해서 광파오븐 받자마자 통닭부터 구웠어요 배만 갈라서 겉에 소금 식용유 바르고 오븐 도에서 분하면 난이도가 이에요 옛날통닭도 만원시대인데 치킨만 구워먹어도 본전은 뽑는다고 봐요,1,2
오랜 시간 고민하다가 얼마 엘픽쇼를 통해 구매했습니다 신제품에 할인 혜택도 좋고 디자인과 색감도 매우 만족스럽습니다 아직 본격적인 요리는 하지 않았지만 탈취기능과 스팀청소 기능 사용만으로도 제품의 성능이 가늠됩니다 앞으로 펼쳐질 미식생활이 매우 기대됩니다 이벤트 참여,1,3
광파오븐 넘게 쓰다 고장나서 두번째 새로구입했네요 그사이 기능도 추가 되고 디자인도 세련되어서 만족해요 광파오븐은 전자렌지 기능이 단독전자레인지보다 성능면에서 떨어져 다시 구입을 망설였는게 사용해보니 부족함이 없네요대만족입니다 요리가 냉동피자 였는데 자동기능으로 알맞게 구워져서 좋았습니다 단점이라면 사악한 가격이네요 다기능으로 좁은 부엌에 적극 추천합니다,1,1
라이브방송보구 구입했어요 주방이 환해졌네요 여러가지 기능이 한대로 해결 되어 좋네요,1,3
이벤트참여 엘지가전 둘러보다가 광파오븐 라이브방송보고 구입하게 되었습니다 배송기사님이 사전에 연락주시고 방문해서 설치해주셨습니다 광파오븐 기능들 친절하게 알려주셨고 방금 스팀세척 돌려봤는데 되네용 색깔도 흰색이라 아주 이쁘네요 생에처음 오븐기인데 빵도해먹고 요리도 많이해 먹겠습니돵,1,1
최근 새집으로 이사를 해서 새가전으로 바꾸고 있는 시기에 제품을 알게되었고 인가구인 저에게 너무 과한게 아닐까 고민도 됐지만 너무 맘에드는 디자인과 다양한 기능들이 잘활용할 있을거란 자신감이 생겨 구매하였습니다 라이브방송 좋은 혜택은 이벤트참여 리뷰이벤트,1,3
이벤트참여 다양한 기능을 하나의 제품으로 사용할 있는 가장 뛰어난 장점이에요 기존에 쓰던 에어프라이어와 전자레인지를 없애고 제품만 놓았더니 주방 공간이 훨씬 깔끔해졌어요 수많은 제품들과 스펙 비교하고 리뷰들을 정독한 후에 결정했고 에어프라이어와 전자레인지 각각 쓰는 것보다는 기능이 떨어질까봐 걱정했는데 다행히 크게 차이가 나진 않는 같아요 지금까지 삼겹살 구이 냉동밥 데우기 냉동빵 토스트 스팀청소 기능을 사용했는데 매우 만족합니다,1,3
사이즈 덕분에 손님이 많을때 많은 양을 준비할 있어서 너무 좋습니다 전자레인지 에어프라이어를 따로 두기엔 너무 복잡한 주방이 같아서 광파오븐으로 해결했습니다 주문 전에는 모든 기능이 애매하다는 의견이 많았지만 년형으로 나온 제품은 전자레인지 에어프라이어 오븐기능 모두 만족스럽습니다 깔끔한 디자인 덕분에 흰색 계열의 가구를 준비하고자 합니다 이벤트참여,1,2
이벤트참여 혼수 다하고 아쉬워서 혼수 막차로 인덕션과 광파오븐 광파오븐은 물건이네요 디자인도 프레시하고 기능도 만능 다만 렌지대보다 크기가 커서 아직 곳을 마련하지 못했어요 엄청 만족스러운 소형가전입니다 구매 서두르세요 삶의 급상승해요,1,1
다양한 요리를 자동으로 쉽게 있어서 아주 좋아요 디자인도 심플하고 마음에 들어요 앞으로 여러가지 요리할 생각에 설렙니다 이벤트참여,1,1
요린이지만 장비욕심이 있어서 사고야말았어요 오히려 요린이일수록 쓰기쉽고 다양한 기능이 있어야하죠 주부단으로 거듭나보겠습니다 디자인도 너무이쁘고 기능에서도 최고 역시 진리다들 광파오븐으로 삶의 질을 높여보아요 이벤트참여,1,2
이벤트참여 좋은 기회에 구매하게 됐는데 실물을 보니 더욱 마음에 들어요 특히 디자인이 깔끔해서 때마다 뿌듯합니다 레시피도 핸드폰으로 확인 있어서 이용 많이 같아요 개시를 냉동 고등어구이로 했는데 따뜻하게 먹었어요,1,1
오래된 오븐을 교체하기 위해 엘지 제품과 경쟁사제품까지 모조리 찾아봤고 내린 결정의 결과물입니다 수려한 디자인과 성능 스팀기능 자동요리기능까지 가장 맘에 들었습니다 실물을 보니 돈이 아깝지 않을 정도로 예쁘네요 배달 기사님도 정해진 날짜에 오셨고 친절하셨습니다 이벤트참여,1,2
기존 전자레인지 사용하다 생각보다 주방사용빈도가 높아 구매하게 되었습니다 만두로 에어프라이어 냉동피자로 오븐기능을 활용해봤는데 정말 훌륭하네요 심미적인 효과도 탁월해 만족합니다 이벤트참여,1,3
이벤트참여 년에 혼수로 엘지 광파오븐을 구매해서 년월일까지 한번도 고장 없이 썼어요 아쉽게도 고장이 나서 다시 알아보던중 삼성과 엘지를 고민중 원래 쓰던 엘지로 다시 사자 해서 집에 왔는데 기존꺼보다 훨씬 세련 되고 기능도 늘었더라구요 저는 겨울에 군고구마를 좋아하는데 엘지광파오븐이 도까지 올라 가서 정말 있게 구어지거든요 캠핑을 좋아하는데 모닥불에서 구어 먹는 맛이 나여 이걸 알기에 제품을 포기 할수 없었어요 참고로 삼성은 도까지 밖에 안올라가요 도도 차이가 있냐 물으시는데요확연히 달라요,1,3
이사가면서 오븐을 사볼까하고 알아보다가 제품이 타사 제품들 보다 좋다고 해서 구매하게 되었어요 첫개시로 스팀청소와 내부건조를 돌려봤는데 소음도 적은데다가 깨끗하고 보송하게 청소 되어 아주 좋네요 이번에 새로 나온 컬러가 뒷면까지 화이트라 주방 분위기랑 맞고 깔끔하고 이뻐요 이벤트참여,1,3
미루고 미루다 드디어 구매했어요 집에 전자레인지밖에 없어서 나오는 조리법들 꿈도 못꿨거든요 써봐서 오븐 기능 에어프라이기 기능 복잡하지만 설명서 보면서앱 하나하나 해가고 있어요 빵도 굽고 피자고 굽고 감자고 굽고 은근 근사한 요리들이 나와서 넘나 좋네요,1,2
에어프라이어 고장으로 제품을 찾던도중 광파오븐 보자마자 바로 결정하게 되었네요 배송도 원하는 날짜에 빠르게 배송되었습니다 무엇보다 에어프라이어 말고도 오븐 레인지 역할까지 해주다보니 기존에 쓰던 제품들 정리하고 한대로 사용하게되어 공간활용에도 상당히 좋네요 특히 스팀세척 기능이 효자입니다 이벤트참여,1,3
년간 사용하던 제품이 고장나는 바람에 드디어 기다리던 광파오븐을 구입했어요 깔끔한 디자인도 너무 좋지만 직관적인 사용법이 정말 편리하네요 관리도 너무 쉽고 내부가 넓어 사용할 맛이납니다 이벤트참여,1,1
신혼가전 릴레이 광파오븐 구매했어요 전자 타임딜로 정말 저렴한 가격에 기분좋게 받았답니다 닭가슴살을 매일 같이 먹는 터라 에어프라이가 정말 필요했는데 오븐 전자레인지 구성 모두 갖추고 있어서 고민할 필요가 없었는데요 조금 사이즈같아보이지만 인테리어에 문안하게 안착해서 더없이 만족스럽더라구요 화이트는 조금 부담되기도 한데 적절하게 블랙화이트가 섞여있고 먼지 손잡이도 없어서 좋아요 타임딜 효과 톡톡히 보면서 신혼가전 냉장고 워시타워 광파오븐까지 고맙습니다 이벤트참여,1,3
광파오븐을 고민하던 신형이 나와서 구매하게 되었어요 구형 모델 보다 문을 여딛기가 훨씬 부드러워졌어요 식세기 처럼 중간에 고정도 되구요 자주쓰는 기능 버튼이 따로 나와있어 사용하기 편리해요 구형 모델의 단점이 많이 개선되었어요 정말 만족스러워요 이벤트참여,1,3
이벤트참여 엘지 광파오븐을 결혼때 년전에 구입하고 쓰다가 상태가 안좋아져서 요번에 새로 바꿨어요 역시 좋아요 원래사용해오던거라 소음같은건 신경안쓰이네요 조리완료되었을때 울리는 소리가 조용해져서 그게 좋네요 근데 튼튼한건 기존 사용하던 예전꺼가 튼튼한건같아요 그건 겉에도 튼튼하고 딱딱했는데 이건 몬가 덜튼튼해보입니다 이것도 년이상 오래사용하면 좋겠어요,1,1
오븐 에어프라이어 전자레인지 기능이 필요해서 구매했습니다 베이지 색상이랑 고민했는데 색상이 화이트톤 인테리어랑 잘어울리는 같아서 만족스럽네요 크기는 생각보다 편이라 별도 장을 짜신게 아니라면 실측 구매하시는거 추천드려요 이벤트참여,1,3
기존에 있던 에프랑 전자레인지를 치우고 광파오븐 한대만 놓으니깐 주방이 깔끔하고 이뻐요 조작도 간편하고 좋네요 설치한 바로 통삼겹 오븐구이를 했는데 겉바속촉 가족들 모두 맛있다고 흡족해했어요 앞으로 요리시간이 즐거울것 같아요 이벤트 참여,1,3
년간 전자레인지도 아직 사용하고 있지만 타임딜도 진행하고 있고 기능이 다양해서 구매했습니다 아직 이것저것 못해봤지만 좋네요 사이즈는 현재장에 맞아요 조작부는 지문이 남습니다 이벤트참여,1,1
오랜 시간 고민하다 결국 신제품 나온걸로 주문했습니다 기존 그린컬러감이 너무 예뻐서 고민했었는데 지금 보니 깔끔하게 하얀색 컬러 충분히 예쁩니다 도어패널이 교체되는 모델도 있었지만 막상 지내다보면 컬러 교체할 일이 흔하진 않을 같아 가격 저렴하게 모델로 구입했구요 기능은 모두 동일하다고 하시더라구요 다만 사이즈가 생각한것보다 커서 당황했지만 기존 전자레인지 위치에는 맞게 들어가서 만족했습니다 좌우윗공간에 여유가 없어서 안될줄 알았는데 최근엔 빌트인해서도 다들 사용하신다고 위치는 무방하다고 기사님께서 설명해주셨구요 전자레인지 에어프라이어를 모두 없애고 광파오븐 하나로 모든 기능을 사용할 있다는게 최고의 장점이네요 직접 시간을 설정할 수도 있고 자동기능을 활용할 수도 있고 전자레인지 기능이 아쉽다는 분들도 계셨지만 제가 지금까지 사용해봤을땐 충분한 같구요 역시 믿고사는 제품입니다,1,1
집에 쓰전 오븐이 고장나서 이참에 꺼로 통일하려고 샀어요 빌트인으로 된거 없애도 자리에 그대로 넣었는데 맞아서 좋아요 이벤트 구매해서 저렴하게 구매하기도 해서 좋습니다 앞으로 요리 열심히 해볼게요 이벤트 참여,1,1
최신형이라 그런지 성능도 뛰어나고 가격면에서도 합리적이었어요 무엇보다 디자인이 최고 예쁘네요 이벤트참여,1,2
우선 디자인이 너무 예뻐요 다이얼만으로 빠른 기능선택을 있고 어떤 구성품을 사용해야하는지 화면에 나오는점이 가장 마음에 듭니다 스팀청소탈취등 다양한 클리닝 기능이 있어 기름튀는 요리도 걱정없이 도전해 보려구요 이벤트참여,1,3
이벤트리뷰 히든손잡이라 외관이 깔끔한점 무엇보다 스팀세척기능이 너무나 마음에 들어서 구입했어요 기능도많고 요리를 좋아하는 저에게 완전 딱이에요 제품 받자마자 세척부터 해봤는데 정말 마음에듭니다 굿굿 강추해요,1,2
이벤트참여 빵도 만들어지고 전반적으로 실용적이라서 쓰기 편해요,1,3
리뷰이벤트 원하는 날짜에 배송되었고 생각보다 엄청 크고 무겁지만 역시 가전은,1,3
여러 가지 제품 중에 고민하다가 제일 성능이 좋은 같아서 구매했는데 디자인이 깔끔하고 생각보다 큽니다 설치 기사님 친철하시고요 아직 사용 전이지만 기대됩니다,1,1
수많은 오븐 빌트인 오븐을 비교하다 새로나온 엘지 광파오븐이 기능도 디자인도 괜찮아 선택하게 되었습니다 오늘 기사님들 오셔서 배송해주시고 간단하게 작동시험도 해주시는 모습에 만족을 느꼈습니다 이사 사용 예정이라 너무 기대됩니다,1,1
라이브 방송떄 저렴하게 잘샀다고 생각했지만 바로 타임딜이라니 기분이 좋지는 않네요 첫개시로 삼겹살 꾸워먹고 제품은 좋다고 생각했는데 제품은 너무 좋고 신세계 입니다,1,1
디자인이이쁘고성능이우수하네요,1,1
제품 가격을 갑자기많이 할인하여화가 났지만앞으로는 엘지 제품을 주의해야 겠다는 교훈을 얻었습니다 속상한 마음에 요리하고 싶은 마음도 들지않아 요리를 아직 보지 않았습니다 리뷰라도 써야 네이버 포인트를 얻을 있다하여 적었습니다,1,1
광파 오븐 저도 신동님처럼 정말 에어프라이어 전자렌지 기능이 구현될지가 의심스러웠어요 그런데 아예 동일한 하드웨어가 되어있군요 전자레인지와 더불어 에어프라이어도 필수 가전이 되었는데 은근 자리 차지가 크잖아요 정말 편하고 있으면 너무 좋은 기기들이니 이제는 있어야 한다고 생각하거든요 그런데 기기로 처리할 있으니 너무 좋아요 오븐 기능도 사용할 있고요 저는 고구마튀김이랑 감자튀김 해먹고 싶어요 그리고 가능하다면 크루키도요,1,2
갈릭새우 요리 해먹고 싶습니다 감바스처럼 해먹은적은 있는데요 오븐을 이용해서 마늘과 버터 발라서 노릇 노릇 구우면 맛이 정말 매력적일 같아요 작으면서도 정말 기능이 출중한 그런 제품이네요 자세한 설명 감사합니다,1,2
이걸로 닭구이같은거 해먹고싶어요 요즘 여름대비 다이어트중이라 배달음식 잘안시켜먹지만 가끔 고기가 너무 먹고싶어 힘든데 직접 생닭을 사서 손질후에 닭구이 해먹으면 돈도 아끼고 살도 덜찌고 기름기 빼서 건강식으로 만들어 먹고싶어요,1,2
전자렌지랑 에어프라이어 두개 집에 없으면 너무 서운하지만 은근 개가 각각 차지하는 공간이 편인데 광파오븐 하나면 에어프라이어전자레인지 오븐 효과까지 누릴 있으니 너무 좋네요저는 요즘 단짠단짠에 빠져서 광파오븐 에어프라이어 기능으로 통닭 해먹고 싶어요 옛날통닭 형태로 먹는게 요즘 맛있게 느껴지더라구요,1,3
냉동 식품과 햇반을 먹느라 거의 매일 에어프라이어랑 전자렌지를 사용하고 있는데 이거 하나면 모두 해결할 있다는게 정말 좋네요 기존에 쓰던 에어프라이어가 용량이 작아서 못해먹었던 닭한마리 통구이 해보고 싶습니다,1,2
신동댕동 채널과 함께 이렇게 좋은 오븐을 소개받게 되서 감사하게 생각해요 요즘은 아이들이 정말 좋아하는 음식을 해주게 되는데요 오븐이 없다보니 전자렌지를 이용해서 그리고 가스렌지를 이용해서 해주는 요즘인데요 만약 오븐이 있다면 아이들이 좋아하는 스파게티를 제대로 해주고 싶어요 미트볼도 직접 만들고 토마토 스파게티까지 이렇게 해서 오븐으로 만들어주고 싶습니다 항상 긍정에너지 전해주셔서 감사드립니다 앞으로 더욱 승승장구 하시길 바라요,1,3
우리 아이 학교 다녀 오면 항상 간식 찾아요 마땅히 먹을 것이 없어서 그냥 라면 끓여주는데 건강이 걱정되죠 평소에도 아이들 간식으로 만한 건강에 좋은 간식 요리가 어떤 것이 있을지 정말 고민이에요 아이가 좋아하는 계란빵 만들고 싶네요 오븐이 없어서 그동안 빵을 해먹어 적이 없었는데 해먹으면 정말 맛있을 같아요 쿠키도 구워보고 싶구요 신동님이 추천해 주시는 미디어 광파오븐 기능 보니까 이제 이것 하나로 아이 간식 걱정 덜을 있겠어요 저도 있을 같다는 부푼 희망과 자신감이 생기네요 미디어 광파오븐은 디자인이 레트로하니 너무 예뻐요 컬러감도 귀엽구요 주방에 놓으면 인테리어 소품 효과도 같아 더욱 좋네요,1,3
아이들에게 미니피자 해주고 싶어요 피자루에서 항상 사먹고 있는데요 아이들과 재미있게 만들고 피자 맛나게 미니사이즈로 먹으면 소중한 추억도 되겠죠 언제나 좋은 콘텐츠 감사합니다,1,3
각이 나오는게 치즈 피자요 오리지널 치즈피자를 손으로 만들어서 가족과 맛있게 먹어보고 싶습니다 기교도 부리지 않고 정말 맛있는 그런 치즈피자를 완성해가고 싶습니다,1,2
코로나전에 프랑스에 출장 간적이 있었는데 라따뚜이 먹어봤었어요 정말 맛있더군요 집에서 해보려고 했는데 오븐도 없고 그냥 나중에 사먹자 사먹자 한것이 이후로 한번도 없었네요 만약 저희집에 온다면 라따뚜이 해서 먹어보고 싶습니다,1,2
요리는 장비빨 어릴 때부터 피자 만들어보는게 로망이었는데 이제 실현할 있을 같네요 광파오븐으로 요리실력 맘껏 뿜어낼 있을 같아요 특별한 기술없이 간편하게 만들 있다니 요린이들에게 희소식이네요 갈릭버터치즈피자 도전해 보겠습니다 요알못인 저도 충분히 쉽게 조리할 있는 자신감이 생기네요 맛있는 단백질 보충도 하고 우리 아이들에게 건강함도 있어서 미디어 광파오븐 강추 이제는 나도 미식가가 있는 건가요,1,3
통닭구이해먹어보고싶어요 대출을 많이끼게되긴햇지만 이번에 엄마가 생애 자가를 장만해서 이사가게되었는데 좋은선물을 해보고싶어요,1,3
결혼식 앞두고 신랑이랑 빡센 다이어트중인데 통밀또띠아에 야채 듬뿍올리고 치즈올려서 다이어트용 피자 만들어먹고싶어요 생각만해도 행복할것같아요,1,3
혼자살아서 작정하고 요리하기 힘든데 오븐이 생기면 통삼겹 오븐 구이 삼겹살 한번 해먹어보고 싶어요,1,2
가능하다면 통구이를 먹어보고 싶네요,1,2
정말 분초 동안 집중해서 봤네요 청결한 집안과 많은 요리들을 하기 위해 매일 매시간 얼마나 많은 수고가 따를지 알기에 영상 볼적 마다 존경하지 않을 없네요,1,2
꿀주부님반가워요 그렇게 자세히 보여줄려니 손이 아플만도 하겠네요 보는 시청자들은 많은걸 보고 배울수있어 좋지만 혼자할려니 많이 힘들었겠네요 마음이 안좋네요 무리하지 않게해요,1,1
어쩜 이렇게 그릇도 조리도 요리도 완벽하신지 존경의 감탄만 나오네요,1,1
언제나 꿀주부님 곁에서 지켜보는 루시 표정이 너무 사랑스러워 자꾸 생각나네요,1,1
꿀주부님은 살림솜씨가 예술입니다,1,1
